0.174149659,323.851,1.474467120,0
1.753106575,360.776,0.586303854,0
2.414875283,402.357,0.499229024,0
2.918367346,506.851,0.133514739,0
3.059229024,418.501,0.313469387,0
3.378503401,374.777,1.764716553,0
6.147482993,415.399,0.168344671,0
6.321632653,375.54,0.255419501,0
6.582857142,405.498,0.523718820,0
8.068934240,458.004,0.243809523,0
8.318548752,422.141,1.770521541,0
10.093877551,487.14,0.162539682,0
10.327074829,378.18,0.116099773,0
10.588299319,363.481,0.557278911,0
11.459047619,314.672,1.033287981,0
12.498140589,348.923,0.354104308,0
12.863854875,287.109,0.116099773,0
13.206349206,250.45,0.139319727,0
13.519818594,251.446,1.166802721,0
14.843356009,272.381,0.446984126,0
15.301950113,251.855,0.505034013,0
16.033378684,252.887,0.650158730,0
16.805442176,251.855,0.400544217,0
17.223401360,226.532,1.805351473,0
20.450975056,298.388,1.020408163,0
21.530612244,285.654,0.542857142,0.8
22.291156462,225.61,0.975056689,0
23.706122448,274.665,0.708208616,0.8
24.607346938,227.746,0.830113378,0
25.605804988,194.557,0.191564625,0
25.808979591,226.532,0.168344671,0
26.000544217,194.662,0.278639455,0
26.343038548,226.548,1.079727891,0
27.486621315,255.669,0.888163265,0
28.583764172,305.91,0.934603174,0
29.663492063,225.589,0.801088435,0
30.499410430,248.186,0.139319727,0
30.644535147,298.78,0.121904761,0
30.772244897,246.759,0.249614512,0
31.149569160,225.227,0.185759637,0
31.503673469,194.549,0.505034013,0
32.136417233,225.661,0.371519274,0
32.682086167,226.969,0.435374149,0
33.221950113,243.418,0.145124716,0
33.372879818,288.218,0.145124716,0
33.523809523,247.492,0.197369614,0
33.726984126,351.356,0.104489795,0
33.857142857,250.403,0.300770975,0
34.232018140,250.403,0.255419501,0
34.493242630,225.661,1.248072562,0
36.617868480,264.144,0.168344671,0
36.792018140,318.582,0.162539682,0
36.960362811,265.982,0.232199546,0
37.192562358,314.927,0.975238095,0
38.852789115,374.554,1.323537414,0
40.187936507,309.851,0.296054421,0
41.052879818,332.645,0.214784580,0
41.267664399,299.54,1.172607709,0
42.451882086,255.286,0.476009070,0
43.003356009,395.833,0.156734693,0
43.165895691,482.662,0.174149659,0
43.409705215,396.603,0.133514739,0
43.549024943,474.079,0.203174603,0
43.775419501,401.751,0.168344671,0
43.949569160,480.663,0.104489795,0
44.263038548,343.621,2.391655328,0
46.672108843,370.41,0.354104308,0
47.032018140,344.775,0.412154195,0
47.490612244,345.44,0.383129251,0
48.007256235,328.562,0.412154195,0
48.494875283,298.847,2.519365079,0
52.790566893,293.085,0.516643990,0
53.313015873,254.9,0.284444444,0
53.609070294,298.964,0.940408163,0
54.561088435,258.74,0.150929705,0
54.712018140,333.594,0.214784580,0
54.932607709,284.473,0.609523809,0
55.902040816,296.072,0.226394557,0
56.372244897,231.668,0.406349206,0
56.784399092,251.811,0.278639455,0
57.068843537,227.369,0.499229024,0
57.660952380,274.428,1.654421768,0
60.197732426,287.663,0.220589569,0
60.418321995,250.792,0.539863945,0
60.963990929,275.955,0.922993197,0
62.032108843,330.479,2.472925170,0
65.155192743,175.738,0.203174603,0
65.422222222,168.05,0.731428571,0
66.461315192,194.511,0.168344671,0
66.774784580,219.371,1.814058956,0
69.758548752,311.015,0.290249433,0
70.048798185,286.557,0.162539682,0
70.222947845,253.282,0.220589569,0
70.449342403,261.996,0.336689342,0
70.884716553,220.459,0.708208616,0
71.598730158,188.483,0.383129251,0
72.097959183,191.668,0.377324263,0
72.602993197,221.823,0.644353741,0
73.253151927,266.348,0.650158730,0
73.909115646,287.474,0.261224489,0
74.176145124,255.327,0.156734693,0
74.338684807,230.498,0.127709750,0
74.495419501,192.502,0.214784580,0
75.772517006,257.675,0.301859410,0
76.283356009,293.598,0.725623582,0
77.165714285,383.704,0.586303854,0
77.757823129,352.334,0.127709750,0
77.920362811,298.388,0.975238095,0
78.901405895,252.827,0.136054421,0
79.059183673,316.752,0.095918367,0.8,New Point
79.197460317,469.62,0.174149659,0
79.377414965,383.121,0.127709750,0
79.638639455,273.608,0.272108843,0
79.981133786,328.571,0.441179138,0
80.503582766,350.809,0.470204081,0
81.124716553,313.716,0.208979591,0
81.510748299,292.224,1.927437641,0
84.532244897,344.964,0.197369614,0
84.735419501,276.343,0.551473922,0
85.304308390,275.19,0.197369614,0
85.507482993,241.741,0.371519274,0
85.942857142,274.287,0.539863945,0
86.610430839,291.84,1.648616780,0
88.276462585,327.765,0.238004535,0
88.549297052,275.527,0.272834467,0
89.994739229,288.132,0.348299319,0
90.348843537,261.93,0.748843537,0
91.103492063,246.645,0.238004535,0
91.457596371,204.047,0.476009070,0
92.189024943,218.673,0.754285714,0
93.338412698,289.831,0.835918367,0
94.418140589,337.444,0.243809523,0
94.667755102,284.509,0.551473922,0
95.259863945,250.043,0.110294784,0
95.463038548,227.393,0.232199546,0
95.747482993,249.508,0.905578231,0
96.734331065,254.603,0.150929705,0
96.891065759,295.695,0.110294784,0
97.036190476,252.526,0.243809523,0
97.442539682,248.072,0.191564625,0
97.796643990,225.227,1.814058956,0
100.281179138,381.818,0.197369614,0
101.767256235,328.362,0.400544217,0
102.173605442,292.042,0.220589569,0
102.423219954,341.959,0.238004535,0
102.696054421,390.013,0.116099773,0
102.974693877,314.362,0.214784580,0
103.195283446,341.46,0.208979591,0
103.746757369,233.092,0.081269841,0.8
104.002176870,340.112,0.226394557,0
104.234376417,304.004,0.243446712,0
104.489795918,309.513,0.217687074,0.8,New Point
104.878730158,270.201,0.121904761,0
105.070294784,374.424,0.417959183,0
105.494058956,343.591,0.104489795,0
105.749478458,314.751,0.354104308,0
106.353197278,319.111,0.249614512,0
106.689886621,374.779,0.197369614,0
106.980136054,302.345,0.255419501,0
107.241360544,347.826,0.365714285,0
107.665124716,224.46,0.487619047,0
108.204988662,279.083,0.339591836,0.8
108.553287981,279.083,0.310566893,0.8
108.977052154,231.799,0.272834467,0
109.273106575,258.892,0.476009070,0
109.981315192,436.454,0.110294784,0
110.097414965,364.5,0.168344671,0
110.521179138,300.541,0.243809523,0
110.921723356,348.26,0.464399092,0
111.415147392,307.847,0.121904761,0
